FIPS_code,state_abbr,county_name,SVI,Vaccine_hesitancy,RCHSI,HACBI,low_vaccination_rate
5045,AR,Faulkner County,0.48,0.2556,0.347659981,0.514804202,0
17091,IL,Kankakee County,0.67,0.1636,0.727475326,0.496975486,0
26121,MI,Muskegon County,0.7,0.1954,0.144858325,0.361349889,0
18097,IN,Marion County,0.8,0.1747,0.246099968,0.697548551,0
55071,WI,Manitowoc County,0.16,0.2003,0.41228908,0.266157275,0
46047,SD,Fall River County,0.42,0.2068,0.00286533,0.365807068,0
18181,IN,White County,0.24,0.1908,0.526265521,0.220948742,0
42015,PA,Bradford County,0.35,0.1733,0.290671761,0.488061127,1
1083,AL,Limestone County,0.53,0.2043,0.64565425,0.427252467,1
37159,NC,Rowan County,0.81,0.2137,0.857370264,0.670168736,1
17081,IL,Jefferson County,0.81,0.1676,0.224769182,0.702324101,1
55135,WI,Waupaca County,0.18,0.2123,0.429481057,0.158548233,0
19157,IA,Poweshiek County,0.15,0.1877,0.106653932,0.161413563,0
42071,PA,Lancaster County,0.46,0.1574,0.374403056,0.675581025,0
19033,IA,Cerro Gordo County,0.25,0.1696,0.025787966,0.257879656,0
36021,NY,Columbia County,0.39,0.1299,0.306271888,0.327921044,0
20065,KS,Graham County,0.13,0.2037,0.581661891,0.319006686,1
19027,IA,Carroll County,0.05,0.1712,0.006049029,0.155682904,0
20167,KS,Russell County,0.24,0.2037,0.458771092,0.452722063,1
55083,WI,Oconto County,0.06,0.1984,0.437121936,0.026106336,0
45019,SC,Charleston County,0.32,0.1911,0.206622095,0.690226043,0
30021,MT,Dawson County,0.08,0.3131,0.045845272,0.027698185,1
46039,SD,Deuel County,0.08,0.1485,0.46800382,0.038841133,1
18051,IN,Gibson County,0.32,0.1528,0.788283986,0.3527539,1
18083,IN,Knox County,0.59,0.1705,0.426934097,0.7086915,1
18167,IN,Vigo County,0.73,0.1915,0.475007959,0.631009233,1
27113,MN,Pennington County,0.3,0.1179,0.194524037,0.407831901,0
19137,IA,Montgomery County,0.53,0.1905,0.120980579,0.108245782,0
30081,MT,Ravalli County,0.19,0.2895,0.262655205,0.179560649,1
12045,FL,Gulf County,0.59,0.2345,0.519261382,0.536134989,0
29157,MO,Perry County,0.23,0.2274,0.638968481,0.346068131,1
19011,IA,Benton County,0.01,0.1877,0.286532951,0.035020694,0
19019,IA,Buchanan County,0.07,0.1784,0.364215218,0.148997135,0
6029,CA,Kern County,0.97,0.1331,0.534543139,0.379496975,0
6015,CA,Del Norte County,0.97,0.1402,0.12034384,0.495702006,1
6039,CA,Madera County,0.95,0.1294,0.337790513,0.183381089,0
28047,MS,Harrison County,0.88,0.2854,0.436485196,0.817255651,0
27091,MN,Martin County,0.19,0.1211,0.166507482,0.205348615,0
18043,IN,Floyd County,0.17,0.1707,0.332378223,0.204393505,0
17011,IL,Bureau County,0.29,0.1509,0.619547915,0.280165552,0
36017,NY,Chenango County,0.56,0.1413,0.287488061,0.491881566,0
37037,NC,Chatham County,0.38,0.1744,0.537090099,0.578478192,0
36071,NY,Orange County,0.55,0.1251,0.070041388,0.491881566,0
36031,NY,Essex County,0.39,0.1613,0.088188475,0.444444444,0
12097,FL,Osceola County,0.82,0.1787,0.640560331,0.582617001,0
20039,KS,Decatur County,0.16,0.2037,0.567971983,0.374084686,1
30027,MT,Fergus County,0.24,0.3233,0.148678765,0.35530086,1
20123,KS,Mitchell County,0.28,0.198,0.673670805,0.170009551,0
19101,IA,Jefferson County,0.49,0.1983,0.073543457,0.392868513,1
29147,MO,Nodaway County,0.22,0.2059,0.64820121,0.540910538,1
5143,AR,Washington County,0.67,0.2521,0.128303088,0.630372493,0
39099,OH,Mahoning County,0.59,0.1954,0.392868513,0.422158548,0
17177,IL,Stephenson County,0.5,0.1477,0.610315186,0.733205985,0
21093,KY,Hardin County,0.57,0.2503,0.262973575,0.281439032,0
26103,MI,Marquette County,0.31,0.169,0.105698822,0.190385228,0
21035,KY,Calloway County,0.5,0.229,0.545367717,0.205985355,1
31013,NE,Box Butte County,0.36,0.1287,0.046482012,0.465456861,1
27005,MN,Becker County,0.3,0.1377,0.336835403,0.159503343,0
18039,IN,Elkhart County,0.77,0.1844,0.390321554,0.798153454,1
17029,IL,Coles County,0.5,0.1619,0.681311684,0.699777141,1
47009,TN,Blount County,0.25,0.1886,0.5889844,0.374403056,0
26061,MI,Houghton County,0.5,0.169,0.166189112,0.70391595,0
27041,MN,Douglas County,0.04,0.1093,0.312002547,0.089143585,0
36077,NY,Otsego County,0.42,0.1359,0.043616683,0.521808341,0
40083,OK,Logan County,0.3,0.2494,0.733524355,0.465456861,1
41035,OR,Klamath County,0.87,0.1569,0.389684814,0.489971347,0
42055,PA,Franklin County,0.34,0.1741,0.23336517,0.381407195,1
12023,FL,Columbia County,0.86,0.2473,0.58611907,0.653931869,1
20175,KS,Seward County,0.91,0.2083,0.501114295,0.782234957,1
39077,OH,Huron County,0.43,0.2068,0.661891117,0.442534225,1
50017,VT,Orange County,0.17,0.0864,0.004138809,0.120662209,0
18089,IN,Lake County,0.73,0.1618,0.535816619,0.657115568,0
18005,IN,Bartholomew County,0.36,0.1549,0.632601082,0.289079911,0
42025,PA,Carbon County,0.3,0.1482,0.691181152,0.183062719,0
42127,PA,Wayne County,0.26,0.1661,0.142311366,0.159184973,0
39035,OH,Cuyahoga County,0.68,0.1776,0.432664756,0.489652977,0
55105,WI,Rock County,0.46,0.2097,0.693409742,0.140719516,0
17085,IL,Jo Daviess County,0.05,0.1529,0.779369628,0.219993633,0
30009,MT,Carbon County,0.04,0.2623,0.156319643,0.067812798,1
20127,KS,Morris County,0.24,0.1976,0.732887615,0.4110156,0
46013,SD,Brown County,0.33,0.1485,0.05985355,0.550143266,0
31141,NE,Platte County,0.3,0.1288,0.040114613,0.46991404,1
6031,CA,Kings County,0.97,0.1448,0.41292582,0.276345113,0
53041,WA,Lewis County,0.79,0.1344,0.297994269,0.265202165,0
12083,FL,Marion County,0.75,0.1998,0.517669532,0.635148042,0
20119,KS,Meade County,0.37,0.2083,0.53104107,0.337472143,1
20109,KS,Logan County,0.13,0.2037,0.485832537,0.149315505,1
18085,IN,Kosciusko County,0.46,0.1773,0.728112066,0.631009233,1
26067,MI,Ionia County,0.48,0.1974,0.810569882,0.346704871,1
29213,MO,Taney County,0.82,0.1978,0.279210443,0.793059535,1
37167,NC,Stanly County,0.63,0.1937,0.944603629,0.563833174,1
29049,MO,Clinton County,0.16,0.2003,0.777459408,0.276026743,1
46029,SD,Codington County,0.24,0.1485,0.342884432,0.164278892,0
24045,MD,Wicomico County,0.77,0.1282,0.026424706,0.507800064,0
18091,IN,LaPorte County,0.72,0.1899,0.700732251,0.641515441,0
31131,NE,Otoe County,0.23,0.1354,0.081184336,0.474052849,0
36011,NY,Cayuga County,0.5,0.1438,0.066220949,0.422158548,0
6011,CA,Colusa County,0.74,0.1284,0.534224769,0.513212353,0
20085,KS,Jackson County,0.27,0.194,0.790194206,0.188475008,0
40065,OK,Jackson County,0.82,0.2373,0.572747533,0.887615409,0
41031,OR,Jefferson County,0.91,0.1431,0.490289717,0.303406558,0
27099,MN,Mower County,0.63,0.1199,0.561286215,0.420566699,0
31139,NE,Pierce County,0.02,0.1288,0.015281757,0.095192614,1
17169,IL,Schuyler County,0.57,0.1637,0.451448583,0.257242916,0
4005,AZ,Coconino County,0.71,0.2494,0.537408469,0.41451767,0
31137,NE,Phelps County,0.12,0.135,0.17669532,0.104425342,1
18133,IN,Putnam County,0.35,0.1795,0.810888252,0.340974212,1
39005,OH,Ashland County,0.43,0.2068,0.837312958,0.687679083,1
20055,KS,Finney County,0.82,0.2083,0.462909901,0.434574976,1
17075,IL,Iroquois County,0.34,0.1813,0.693091372,0.297357529,0
1101,AL,Montgomery County,0.84,0.2123,0.327602674,0.849092646,0
18095,IN,Madison County,0.67,0.1884,0.46800382,0.671442216,0
17115,IL,Macon County,0.6,0.1652,0.303724928,0.515440942,0
26029,MI,Charlevoix County,0.1,0.1774,0.23527539,0.387774594,0
16059,ID,Lemhi County,0.3,0.2457,0.580388411,0.476281439,1
20137,KS,Norton County,0.3,0.2037,0.758038841,0.242597899,0
41059,OR,Umatilla County,0.97,0.1453,0.462591531,0.512575613,0
49023,UT,Juab County,0.23,0.1595,0.860553964,0.268067494,1
39083,OH,Knox County,0.29,0.2197,0.836676218,0.76408787,1
26155,MI,Shiawassee County,0.13,0.1651,0.545686087,0.255014327,0
21089,KY,Greenup County,0.32,0.2492,0.744348933,0.192613817,0
34033,NJ,Salem County,0.59,0.1424,0.624641834,0.503661254,0
23027,ME,Waldo County,0.22,0.1285,0.344476281,0.576249602,0
18113,IN,Noble County,0.47,0.1966,0.847182426,0.552371856,1
6045,CA,Mendocino County,0.88,0.1315,0.055396371,0.418656479,0
39169,OH,Wayne County,0.48,0.211,0.691181152,0.853549825,1
18165,IN,Vermillion County,0.45,0.1921,0.623368354,0.228271251,1
1031,AL,Coffee County,0.54,0.2304,0.434574976,0.799108564,1
36047,NY,Kings County,0.82,0.1249,0.019102197,0.551735116,0
53049,WA,Pacific County,0.74,0.133,0.095829354,0.266475645,0
56009,WY,Converse County,0.2,0.2945,0.147723655,0.224450812,1
21157,KY,Marshall County,0.27,0.229,0.758993951,0.184654569,0
5009,AR,Boone County,0.44,0.2445,0.300222859,0.561922954,1
16027,ID,Canyon County,0.74,0.2505,0.505253104,0.394778733,1
18031,IN,Decatur County,0.21,0.1922,0.700095511,0.285577841,1
26015,MI,Barry County,0.09,0.1711,0.729703916,0.051894301,1
37071,NC,Gaston County,0.67,0.2085,0.602355938,0.603947787,0
26075,MI,Jackson County,0.55,0.1881,0.575612862,0.358484559,0
35009,NM,Curry County,0.88,0.1453,0.248010188,0.408787011,0
17037,IL,DeKalb County,0.49,0.136,0.595033429,0.322827125,0
35001,NM,Bernalillo County,0.68,0.1191,0.131486788,0.493473416,0
46115,SD,Spink County,0.18,0.1485,0.534543139,0.037886024,0
32015,NV,Lander County,0.83,0.2226,0.70741802,0.693409742,1
27057,MN,Hubbard County,0.21,0.1377,0.678764725,0.153454314,1
6093,CA,Siskiyou County,0.72,0.1402,0.071314868,0.393186883,0
32013,NV,Humboldt County,0.59,0.2226,0.893027698,0.481056988,1
55029,WI,Door County,0.06,0.1984,0.133715377,0.041069723,0
20155,KS,Reno County,0.59,0.2065,0.625278574,0.664119707,1
31045,NE,Dawes County,0.17,0.1287,0.090735435,0.539000318,1
17117,IL,Macoupin County,0.2,0.1739,0.253422477,0.149952245,0
42129,PA,Westmoreland County,0.14,0.148,0.333014963,0.272206304,0
36015,NY,Chemung County,0.49,0.138,0.218083413,0.556510665,0
17131,IL,Mercer County,0.11,0.1625,0.685132124,0.358166189,0
20183,KS,Smith County,0.05,0.2037,0.313276027,0.247373448,1
19041,IA,Clay County,0.34,0.1682,0.048710602,0.273161414,0
31111,NE,Lincoln County,0.37,0.1318,0.17605858,0.616682585,1
6019,CA,Fresno County,0.96,0.1154,0.289398281,0.505571474,0
6009,CA,Calaveras County,0.23,0.1146,0.597262018,0.013689908,0
39003,OH,Allen County,0.58,0.2165,0.396370583,0.502387775,1
39171,OH,Williams County,0.27,0.1976,0.58739255,0.105062082,1
21211,KY,Shelby County,0.43,0.2133,0.681311684,0.154727794,1
31099,NE,Kearney County,0.09,0.135,0.396370583,0.521808341,1
20169,KS,Saline County,0.42,0.198,0.211716014,0.658389048,0
20087,KS,Jefferson County,0.05,0.2184,0.840496657,0.134670487,0
36073,NY,Orleans County,0.64,0.1558,0.261381726,0.521489971,0
16069,ID,Nez Perce County,0.51,0.2457,0.215536453,0.715695638,0
47065,TN,Hamilton County,0.41,0.1719,0.145176695,0.617956065,0
18163,IN,Vanderburgh County,0.52,0.1782,0.316141356,0.572110793,0
12127,FL,Volusia County,0.53,0.186,0.472461,0.652976759,0
23015,ME,Lincoln County,0.11,0.1285,0.239414199,0.455269023,0
39149,OH,Shelby County,0.19,0.1969,0.82394142,0.095192614,1
18183,IN,Whitley County,0.03,0.1858,0.741801974,0.17574021,1
53039,WA,Klickitat County,0.57,0.1344,0.505889844,0.132760267,1
38089,ND,Stark County,0.21,0.1975,0.042024833,0.260426616,1
1125,AL,Tuscaloosa County,0.63,0.2197,0.379496975,0.64883795,1
21151,KY,Madison County,0.5,0.2374,0.288443171,0.201846546,1
50021,VT,Rutland County,0.28,0.093,0.005730659,0.262018465,0
27149,MN,Stevens County,0.23,0.1093,0.496657116,0.29608405,0
35015,NM,Eddy County,0.7,0.1355,0.109837631,0.517987902,1
1003,AL,Baldwin County,0.22,0.1988,0.170964661,0.391276663,0
20083,KS,Hodgeman County,0.11,0.2083,0.201846546,0.160776823,1
53023,WA,Garfield County,0.18,0.1209,0.098376313,0.046482012,1
6109,CA,Tuolumne County,0.47,0.1146,0.23400191,0.114613181,0
4003,AZ,Cochise County,0.91,0.223,0.687042343,0.544094238,0
17103,IL,Lee County,0.3,0.1529,0.634829672,0.448901624,0
4015,AZ,Mohave County,0.86,0.2307,0.819802611,0.504616364,1
41013,OR,Crook County,0.57,0.1431,0.443807705,0.197070996,0
36065,NY,Oneida County,0.69,0.1385,0.079274117,0.386501114,0
18107,IN,Montgomery County,0.37,0.1908,0.58771092,0.271251194,1
37147,NC,Pitt County,0.82,0.1941,0.698503661,0.857051894,0
42075,PA,Lebanon County,0.53,0.17,0.427889207,0.383635785,0
17053,IL,Ford County,0.31,0.1813,0.356574339,0.565743394,0
47021,TN,Cheatham County,0.24,0.2067,0.804839223,0.333014963,0
36105,NY,Sullivan County,0.79,0.129,0.170327921,0.602674308,0
56043,WY,Washakie County,0.37,0.2943,0.168099331,0.642788921,1
20071,KS,Greeley County,0.58,0.2037,0.151225724,0.093919134,0
27031,MN,Cook County,0.2,0.1208,0.026743075,0.380452085,0
40039,OK,Custer County,0.75,0.2373,0.200254696,0.574339382,1
27015,MN,Brown County,0.13,0.1233,0.134352117,0.094237504,0
18037,IN,Dubois County,0.21,0.1705,0.29672079,0.129576568,0
37175,NC,Transylvania County,0.4,0.1761,0.739891754,0.539955428,0
40131,OK,Rogers County,0.28,0.2311,0.776504298,0.401464502,1
36089,NY,St. Lawrence County,0.75,0.1601,0.138490926,0.593759949,0
37093,NC,Hoke County,0.89,0.2293,0.990448902,0.668258516,1
19123,IA,Mahaska County,0.46,0.1983,0.29544731,0.300859599,1
39027,OH,Clinton County,0.44,0.2369,0.778414518,0.278255333,1
42007,PA,Beaver County,0.25,0.1534,0.315186246,0.319643426,0
42001,PA,Adams County,0.21,0.1651,0.675899395,0.088825215,0
26017,MI,Bay County,0.44,0.1634,0.610951926,0.280165552,0
17161,IL,Rock Island County,0.71,0.159,0.306590258,0.481375358,0
12035,FL,Flagler County,0.28,0.1651,0.58866603,0.499840815,0
55049,WI,Iowa County,0.01,0.2101,0.474689589,0.024832856,0
38001,ND,Adams County,0.03,0.1975,0.00127348,0.103151862,1
27075,MN,Lake County,0.11,0.1208,0.41451767,0.325692455,0
42115,PA,Susquehanna County,0.21,0.1661,0.716014008,0.218083413,1
29113,MO,Lincoln County,0.29,0.2112,0.959567017,0.325055715,1
31079,NE,Hall County,0.67,0.138,0.040432983,0.47118752,1
41033,OR,Josephine County,0.66,0.1537,0.285577841,0.434574976,1
26039,MI,Crawford County,0.37,0.1717,0.159503343,0.435848456,0
18109,IN,Morgan County,0.22,0.1795,0.625596944,0.221267112,0
39095,OH,Lucas County,0.69,0.1969,0.420248329,0.546959567,0
55141,WI,Wood County,0.15,0.2044,0.272206304,0.146768545,0
41057,OR,Tillamook County,0.66,0.1414,0.145495065,0.609678446,0
19015,IA,Boone County,0.12,0.1731,0.391595033,0.017191977,0
34031,NJ,Passaic County,0.78,0.1198,0.087233365,0.830945559,0
30091,MT,Sheridan County,0.09,0.3131,0.11747851,0.245144858,1
10005,DE,Sussex County,0.4,0.1121,0.113976441,0.05985355,0
41019,OR,Douglas County,0.73,0.1542,0.186564788,0.456224132,0
53007,WA,Chelan County,0.68,0.1215,0.042661573,0.204075135,0
22063,LA,Livingston Parish,0.43,0.267,0.544412607,0.527539,1
31001,NE,Adams County,0.36,0.135,0.043616683,0.567971983,1
34013,NJ,Essex County,0.84,0.1233,0.105062082,0.808978032,0
23009,ME,Hancock County,0.19,0.1285,0.024196116,0.568290353,0
38009,ND,Bottineau County,0.07,0.1901,0.29512894,0.006367399,1
49017,UT,Garfield County,0.46,0.1595,0.430117797,0.417701369,0
21179,KY,Nelson County,0.29,0.2447,0.165870742,0.260744986,0
49007,UT,Carbon County,0.56,0.1766,0.297994269,0.450175103,1
53025,WA,Grant County,0.85,0.1376,0.426615727,0.318688316,0
53003,WA,Asotin County,0.42,0.1209,0.110474371,0.091690544,1
27079,MN,Le Sueur County,0.11,0.1201,0.719197708,0.040751353,1
55091,WI,Pepin County,0.1,0.2126,0.479146769,0.261381726,1
29169,MO,Pulaski County,0.65,0.2185,0.850684495,0.561286215,0
27133,MN,Rock County,0.15,0.1211,0.552053486,0.019738937,0
20113,KS,McPherson County,0.11,0.2065,0.497293855,0.29703916,0
42133,PA,York County,0.33,0.1566,0.510665393,0.133078637,0
36037,NY,Genesee County,0.19,0.1558,0.106017192,0.460681312,0
36029,NY,Erie County,0.41,0.1235,0.065265839,0.376631646,0
19021,IA,Buena Vista County,0.74,0.1712,0.196434257,0.184336199,0
27007,MN,Beltrami County,0.78,0.1377,0.223177332,0.660299268,0
35049,NM,Santa Fe County,0.53,0.1064,0.023559376,0.230181471,0
50003,VT,Bennington County,0.29,0.093,0.029608405,0.372492837,1
17187,IL,Warren County,0.61,0.1625,0.570837313,0.328876154,1
17105,IL,Livingston County,0.48,0.1813,0.609996816,0.492518306,0
29095,MO,Jackson County,0.54,0.1831,0.616364215,0.773320599,0
39093,OH,Lorain County,0.51,0.1845,0.659980898,0.378223496,0
20153,KS,Rawlins County,0.14,0.2037,0.746259153,0.630054123,1
31011,NE,Boone County,0.03,0.1288,0.063992359,0.201528176,1
16039,ID,Elmore County,0.59,0.2776,0.264565425,0.615727475,0
19191,IA,Winneshiek County,0.01,0.1827,0.149633875,0.019420567,0
6089,CA,Shasta County,0.7,0.1202,0.053804521,0.35052531,1
26087,MI,Lapeer County,0.24,0.1711,0.871060172,0.180197389,1
37035,NC,Catawba County,0.65,0.194,0.342566062,0.592486469,0
27119,MN,Polk County,0.37,0.1179,0.361668259,0.226042662,0
17141,IL,Ogle County,0.29,0.1477,0.754855142,0.297357529,0
36019,NY,Clinton County,0.53,0.1613,0.11907036,0.485832537,0
17195,IL,Whiteside County,0.33,0.1529,0.452085323,0.349570201,0
29161,MO,Phelps County,0.66,0.1932,0.29640242,0.712193569,1
1001,AL,Autauga County,0.44,0.2233,0.827761859,0.484240688,1
5031,AR,Craighead County,0.8,0.2646,0.240369309,0.690862783,1
39039,OH,Defiance County,0.22,0.1976,0.438077046,0.282394142,1
42049,PA,Erie County,0.62,0.1787,0.273161414,0.390003184,0
39043,OH,Erie County,0.29,0.1814,0.317733206,0.318369946,0
19163,IA,Scott County,0.27,0.1757,0.192613817,0.132441897,0
55021,WI,Columbia County,0.12,0.2019,0.300222859,0.148678765,0
17031,IL,Cook County,0.68,0.1289,0.395415473,0.747214263,0
53043,WA,Lincoln County,0.2,0.1209,0.269977714,0.011461318,0
38059,ND,Morton County,0.1,0.1663,0.371537727,0.007004139,1
41061,OR,Union County,0.67,0.1453,0.154727794,0.384272525,1
18073,IN,Jasper County,0.27,0.1775,0.807386183,0.148042025,1
37109,NC,Lincoln County,0.36,0.1986,0.906717606,0.387137854,1
31155,NE,Saunders County,0.04,0.1285,0.515440942,0.11588666,0
21059,KY,Daviess County,0.62,0.2236,0.138172557,0.275390003,0
55111,WI,Sauk County,0.23,0.2019,0.222858962,0.191340337,0
17167,IL,Sangamon County,0.44,0.1477,0.220312003,0.420885068,0
36067,NY,Onondaga County,0.52,0.1241,0.089143585,0.387456224,0
46051,SD,Grant County,0.06,0.1485,0.164597262,0.042661573,1
20031,KS,Coffey County,0.2,0.1976,0.326965934,0.428525947,0
23019,ME,Penobscot County,0.45,0.1351,0.016236867,0.652976759,0
55085,WI,Oneida County,0.01,0.2007,0.066857689,0.055396371,0
20079,KS,Harvey County,0.34,0.1909,0.163323782,0.591531359,1
19013,IA,Black Hawk County,0.43,0.1778,0.139446036,0.270932824,0
38011,ND,Bowman County,0.18,0.1975,0.071951608,0.054759631,1
19075,IA,Grundy County,0,0.1852,0.111747851,0.015918497,0
38035,ND,Grand Forks County,0.3,0.168,0.013053168,0.123845909,0
17049,IL,Effingham County,0.2,0.1692,0.079910856,0.323463865,1
55027,WI,Dodge County,0.2,0.2043,0.611907036,0.151862464,0
21037,KY,Campbell County,0.22,0.2127,0.685768863,0.252467367,0
23001,ME,Androscoggin County,0.56,0.1258,0.011142948,0.70518943,0
44007,RI,Providence County,0.76,0.0999,0.06080866,0.369309137,0
28071,MS,Lafayette County,0.51,0.2802,0.240369309,0.455269023,0
53021,WA,Franklin County,0.87,0.128,0.626870423,0.164915632,0
16077,ID,Power County,0.52,0.2727,0.461636422,0.362304998,0
26091,MI,Lenawee County,0.41,0.1892,0.653295129,0.23241006,0
39023,OH,Clark County,0.73,0.2178,0.629417383,0.479783508,0
27067,MN,Kandiyohi County,0.41,0.1216,0.230499841,0.218083413,0
26137,MI,Otsego County,0.37,0.1717,0.122890799,0.345749761,0
37067,NC,Forsyth County,0.68,0.1909,0.560331105,0.775230818,0
47119,TN,Maury County,0.39,0.2008,0.319325056,0.299586119,0
20067,KS,Grant County,0.38,0.2083,0.737981535,0.297994269,1
31185,NE,York County,0.18,0.1354,0.044890162,0.200573066,0
18151,IN,Steuben County,0.27,0.1966,0.802292264,0.29321872,1
20173,KS,Sedgwick County,0.54,0.2136,0.35211716,0.544730977,0
21073,KY,Franklin County,0.55,0.2256,0.398280802,0.617000955,0
42043,PA,Dauphin County,0.5,0.1528,0.230181471,0.35561923,0
19121,IA,Madison County,0.02,0.176,0.377586756,0.06049029,0
22061,LA,Lincoln Parish,0.85,0.2716,0.280483922,0.865966253,1
37089,NC,Henderson County,0.32,0.1761,0.318688316,0.557465775,0
32510,NV,Carson City,0.84,0.1958,0.46959567,0.731295766,0
23011,ME,Kennebec County,0.38,0.1332,0.015600127,0.666985037,0
56023,WY,Lincoln County,0.08,0.2671,0.125756129,0.347978351,1
53013,WA,Columbia County,0.31,0.1209,0.136899077,0.503024514,1
1051,AL,Elmore County,0.54,0.2233,0.76313276,0.510665393,1
40119,OK,Payne County,0.51,0.2529,0.496020376,0.713785419,1
39133,OH,Portage County,0.25,0.1879,0.697866921,0.270296084,0
42125,PA,Washington County,0.17,0.1548,0.228907991,0.301496339,0
40109,OK,Oklahoma County,0.68,0.2273,0.148042025,0.717605858,0
24047,MD,Worcester County,0.28,0.1282,0.013689908,0.228271251,0
26047,MI,Emmet County,0.14,0.1774,0.073861827,0.452085323,0
38021,ND,Dickey County,0.12,0.1901,0.005093919,0.041706463,0
32033,NV,White Pine County,0.37,0.2226,0.41006049,0.241324419,0
19017,IA,Bremer County,0.03,0.1827,0.038204394,0.003820439,0
55033,WI,Dunn County,0.18,0.1892,0.548233047,0.150270614,1
6047,CA,Merced County,0.97,0.1262,0.604902897,0.41069723,1
46127,SD,Union County,0.03,0.1467,0.008277619,0.007322509,0
20111,KS,Lyon County,0.73,0.1976,0.555873926,0.616045845,0
17201,IL,Winnebago County,0.72,0.1585,0.338427252,0.569563833,0
53015,WA,Cowlitz County,0.79,0.133,0.499522445,0.255651067,0
47179,TN,Washington County,0.46,0.1895,0.151544094,0.58993951,0
30049,MT,Lewis and Clark County,0.13,0.2694,0.081184336,0.113658071,0
41041,OR,Lincoln County,0.55,0.1414,0.086596625,0.621139764,0
18033,IN,DeKalb County,0.23,0.1966,0.76408787,0.328239414,1
19143,IA,Osceola County,0.26,0.1682,0.434256606,0.161095193,1
45035,SC,Dorchester County,0.42,0.2246,0.865647883,0.319961796,0
55039,WI,Fond du Lac County,0.2,0.1955,0.356255969,0.210442534,0
26115,MI,Monroe County,0.15,0.1685,0.808978032,0.198026106,0
12131,FL,Walton County,0.58,0.212,0.524673671,0.780006367,1
39091,OH,Logan County,0.32,0.2052,0.450175103,0.289716651,1
45045,SC,Greenville County,0.5,0.2046,0.198662846,0.627825533,0
24015,MD,Cecil County,0.29,0.1179,0.430754537,0.107609042,0
6077,CA,San Joaquin County,0.89,0.1143,0.524992041,0.239414199,0
45079,SC,Richland County,0.63,0.2142,0.327921044,0.656160458,0
26111,MI,Midland County,0.16,0.1634,0.370582617,0.251830627,0
38057,ND,Mercer County,0.1,0.1975,0.021649156,0.153454314,1
30067,MT,Park County,0.07,0.2623,0.129576568,0.367717287,0
27059,MN,Isanti County,0.1,0.1322,0.698185291,0.065584209,1
20051,KS,Ellis County,0.16,0.2037,0.404329831,0.396688953,1
47147,TN,Robertson County,0.43,0.2067,0.808659663,0.317096466,0
22033,LA,East Baton Rouge Parish,0.67,0.2248,0.065902579,0.614772365,0
39153,OH,Summit County,0.33,0.1827,0.284941102,0.429481057,0
36007,NY,Broome County,0.62,0.1375,0.046163642,0.423432028,0
46065,SD,Hughes County,0.41,0.2068,0.016873607,0.384909265,0
38097,ND,Traill County,0.09,0.168,0.080547596,0.085323145,0
4025,AZ,Yavapai County,0.52,0.2047,0.730659026,0.342884432,1
50011,VT,Franklin County,0.11,0.0878,0.087233365,0.143903216,1
49039,UT,Sanpete County,0.6,0.1595,0.594396689,0.231136581,1
26065,MI,Ingham County,0.57,0.1648,0.227634511,0.376631646,0
33019,NH,Sullivan County,0.15,0.1358,0.372492837,0.356574339,0
9015,CT,Windham County,0.42,0.0988,0.239732569,0.23814072,0
20147,KS,Phillips County,0.24,0.2037,0.556510665,0.23750398,1
37097,NC,Iredell County,0.37,0.1824,0.643744031,0.382043935,0
19035,IA,Cherokee County,0.17,0.1712,0.132123528,0.316778096,0
31101,NE,Keith County,0.23,0.1318,0.158866603,0.442534225,1
1081,AL,Lee County,0.66,0.1937,0.507800064,0.505889844,1
19119,IA,Lyon County,0.04,0.1682,0.542184018,0.004138809,1
6115,CA,Yuba County,0.94,0.1288,0.678764725,0.338427252,0
12101,FL,Pasco County,0.63,0.1893,0.366443808,0.628143903,0
17097,IL,Lake County,0.35,0.1205,0.401782872,0.223495702,0
38019,ND,Cavalier County,0.02,0.168,0.192932187,0.007959249,0
41043,OR,Linn County,0.68,0.1345,0.572110793,0.426615727,0
16067,ID,Minidoka County,0.68,0.2776,0.561604585,0.421203438,1
19129,IA,Mills County,0.11,0.1905,0.457179242,0.037567654,0
55055,WI,Jefferson County,0.19,0.2043,0.624323464,0.073543457,0
55073,WI,Marathon County,0.14,0.1882,0.345749761,0.092008914,0
40031,OK,Comanche County,0.84,0.2788,0.379178606,0.933779051,0
12061,FL,Indian River County,0.4,0.1726,0.134033747,0.693728112,0
27157,MN,Wabasha County,0.06,0.1161,0.41197071,0.100286533,0
46079,SD,Lake County,0.2,0.1463,0.445081184,0.05666985,1
56025,WY,Natrona County,0.3,0.2945,0.066539319,0.312639287,1
4021,AZ,Pinal County,0.86,0.2437,0.93982808,0.377586756,0
16083,ID,Twin Falls County,0.5,0.2677,0.103788602,0.444762814,0
26147,MI,St. Clair County,0.28,0.1629,0.835402738,0.257561286,1
39129,OH,Pickaway County,0.28,0.217,0.753263292,0.191658707,0
45063,SC,Lexington County,0.44,0.2164,0.256606176,0.538045209,0
39123,OH,Ottawa County,0.15,0.1683,0.798153454,0.11524992,0
21111,KY,Jefferson County,0.57,0.2074,0.283667622,0.427889207,0
50001,VT,Addison County,0.1,0.093,0.044571792,0.026743075,0
21205,KY,Rowan County,0.76,0.2707,0.263928685,0.650111429,0
